code,nom,description,version,organisme,statut,secteur
ISO 14084-1:2015,27.100 - Power stations in general,,2015,ISO,actif,Énergie & Ressources
ISO 7753:1987,27.120.10 - Reactor engineering,,1987,ISO,actif,Énergie & Ressources
ISO 6215:1980,27.120.20 - Nuclear power plants. Safety,,1980,ISO,actif,Énergie & Ressources
ISO 1709:1975,27.120.30 - Fissile materials and nuclear fuel technology,,1975,ISO,actif,Énergie & Ressources
ISO 16797:2004,27.120.99 - Other standards related to nuclear energy,,2004,ISO,actif,Énergie & Ressources
ISO 10816-5:2000,27.140 - Hydraulic energy engineering,,2000,ISO,actif,Énergie & Ressources
ISO 9059:1990,27.160 - Solar energy engineering,,1990,ISO,actif,Énergie & Ressources
ISO 16079-1:2017,27.180 - Wind turbine energy systems,,2017,ISO,actif,Énergie & Ressources
ISO 14780:2017,27.190 - Biological sources and alternative sources of energy,,2017,ISO,actif,Énergie & Ressources
ISO/CD 916,27.200 - Refrigerating technology,,,ISO,en cours,Énergie & Ressources
ISO 7345:1987,27.220 - Heat recovery. Thermal insulation,,1987,ISO,actif,Énergie & Ressources
ISO 5816:1979,29.035.50 - Mica based materials,,1979,ISO,actif,Électricité & Électronique
ISO 5662:1978,29.040.10 - Insulating oils,,1978,ISO,actif,Électricité & Électronique
ISO 8528-4:1993,29.130.20 - Low voltage switchgear and controlgear,,1993,ISO,actif,Électricité & Électronique
ISO 7376-2:1984,29.140.20 - Incandescent lamps,,1984,ISO,actif,Électricité & Électronique
ISO 1680:1999,29.160.01 - Rotating machinery in general,,1999,ISO,actif,Électricité & Électronique
ISO 8528-3:1993,29.160.20 - Generators,,1993,ISO,actif,Électricité & Électronique
ISO 11498:1997,29.160.30 - Motors,,1997,ISO,actif,Électricité & Électronique
ISO 7919-2:1996,29.160.40 - Generating sets,,1996,ISO,actif,Électricité & Électronique
ISO 19859:2016,29.160.99 - Other standards related to rotating machinery,,2016,ISO,actif,Électricité & Électronique
ISO 5826:1999,29.180 - Transformers. Reactors,,1999,ISO,actif,Électricité & Électronique
ISO 1044:1985,29.220 - Galvanic cells and batteries,,1985,ISO,actif,Électricité & Électronique
ISO 10807:1994,29.260.20 - Electrical apparatus for explosive atmospheres,,1994,ISO,actif,Électricité & Électronique
ISO 17901-1:2015,31.020 - Electronic components in general,,2015,ISO,actif,Électricité & Électronique
ISO/TS 21144:2016,31.120 - Electronic display devices,,2016,ISO,actif,Électricité & Électronique
ISO 8322-6:1991,31.260 - Optoelectronics. Laser equipment,,1991,ISO,actif,Électricité & Électronique
ISO/IEC 11571:1994,33.040.35 - Telephone networks,,1994,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 17568:2013,33.040.40 - Data communication networks,,2013,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 15404:2000,"33.050.30 - Equipment for telex, teletext, telefax",,2000,ISO/IEC,actif,Informatique & Technologies
ISO 7176-21:2003,33.100.01 - Electromagnetic compatibility in general,,2003,ISO,actif,Informatique & Technologies
ISO 11451-1:1995,33.100.20 - Immunity,,1995,ISO,actif,Informatique & Technologies
IWA 17:2014,35.030 - IT Security,,2014,ISO,actif,Informatique & Technologies
ISO 9160:1988,35.040.01 - Information coding in general,,1988,ISO,actif,Informatique & Technologies
ISO 646:1983,35.040.10 - Coding of character sets,,1983,ISO,actif,Informatique & Technologies
ISO/IEC 9281-1:1990,35.040.30 - Coding of graphical and photographical information,,1990,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 11172-1:1993,"35.040.40 - Coding of audio, video, multimedia and hypermedia information",,1993,ISO/IEC,actif,Informatique & Technologies
ISO 1073-1:1976,35.040.50 - Automatic identification and data capture techniques,,1976,ISO,actif,Informatique & Technologies
ISO/IEC CD 23092-1,35.040.99 - Other standards related to information coding,,,ISO/IEC,actif,Informatique & Technologies
ISO 1538:1984,35.060 - Languages used in information technology,,1984,ISO,actif,Informatique & Technologies
ISO 7498:1984/Cor 1:1988,35.100 - Open systems interconnection (OSI),,1984,ISO,actif,Informatique & Technologies
IEC 847:1988,35.110 - Networking,,1988,IEC,actif,Informatique & Technologies
ISO 2382-13:1984,35.140 - Computer graphics,,1984,ISO,actif,Informatique & Technologies
IEC 559:1982,35.160 - Microprocessor systems,,1982,IEC,actif,Informatique & Technologies
IEC 948:1988,35.180 - IT terminal and other peripheral equipment,,1988,IEC,actif,Informatique & Technologies
ISO 2382-21:1985,35.200 - Interface and interconnection equipment,,1985,ISO,actif,Informatique & Technologies
ISO/IEC 17789:2014,35.210 - Cloud computing,,2014,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 20648:2016,35.220.01 - Data storage devices in general,,2016,ISO/IEC,actif,Informatique & Technologies
ISO 1113:1979,35.220.10 - Paper cards and tapes,,1979,ISO,actif,Informatique & Technologies
ISO 7487-1:1985,35.220.20 - Magnetic storage devices in general,,1985,ISO,actif,Informatique & Technologies
ISO 2864:1974,35.220.21 - Magnetic disks,,1974,ISO,actif,Informatique & Technologies
ISO 962:1974,35.220.22 - Magnetic tapes,,1974,ISO,actif,Informatique & Technologies
ISO 3275:1974,35.220.23 - Cassettes and cartridges for magnetic tapes,,1974,ISO,actif,Informatique & Technologies
ISO/IEC 9171-1:1990,35.220.30 - Optical storage devices,,1990,ISO/IEC,actif,Informatique & Technologies
ISO/IEC 10027:1990,35.240.01 - Application of information technology in general,,1990,ISO/IEC,actif,Informatique & Technologies
ISO 128-21:1997,35.240.10 - Computer-aided design (CAD),,1997,ISO,actif,Informatique & Technologies
ISO 2894:1980,35.240.15 - Identification cards. Chip cards. Biometrics,,1980,ISO,actif,Informatique & Technologies
ISO/IEC 2382-23:1994,35.240.20 - IT applications in office work,,1994,ISO/IEC,actif,Informatique & Technologies
ISO 1087-2:2000,"35.240.30 - IT applications in information, documentation and publishing",,2000,ISO,actif,Informatique & Technologies
ISO 1004:1995,35.240.40 - IT applications in banking,,1995,ISO,actif,Informatique & Technologies
ISO 6582:1983,35.240.60 - IT applications in transport,,1983,ISO,actif,Informatique & Technologies
ISO 2711:1973,35.240.63 - IT applications in trade,,1973,ISO,actif,Informatique & Technologies
ISO/IEC TR 14543-1:2000,35.240.67 - IT applications in building and construction industry,,2000,ISO/IEC,actif,Informatique & Technologies
ISO 6709:1983,35.240.70 - IT applications in science,,1983,ISO,actif,Informatique & Technologies
ISO 1828:2012,35.240.80 - IT applications in health care technology,,2012,ISO,actif,Informatique & Technologies
ISO/IEC 12785-1:2009,35.240.90 - IT applications in education,,2009,ISO/IEC,actif,Informatique & Technologies
ISO 1090:1981,35.260 - Office machines,,1981,ISO,actif,Informatique & Technologies
ISO 8036:2006,37.020 - Optical equipment,,2006,ISO,actif,Informatique & Technologies
ISO 515:1973,37.040.10 - Photographic equipment. Projectors,,1973,ISO,actif,Informatique & Technologies
ISO 5:1974,"37.040.20 - Photographic paper, films and plates. Cartridges",,1974,ISO,actif,Informatique & Technologies
ISO 3665:1996,37.040.25 - Radiographic films,,1996,ISO,actif,Informatique & Technologies
ISO 417:1977,37.040.30 - Photographic chemicals,,1977,ISO,actif,Informatique & Technologies
ISO 12234-1:2001,37.040.99 - Other standards related to photography,,2001,ISO,actif,Informatique & Technologies
ISO 4246:1984,37.060 - Cinematography,,1984,ISO,actif,Informatique & Technologies
ISO/R 24:1956,37.060.20 - Motion picture films. Cartridges,,1956,ISO,actif,Informatique & Technologies
ISO/R 169:1960,37.080 - Document imaging applications,,1960,ISO,actif,Informatique & Technologies
IWA 3:2005,37.100.01 - Graphic technology in general,,2005,ISO,actif,Informatique & Technologies
ISO 2132:1972,37.100.10 - Reproduction equipment,,1972,ISO,actif,Informatique & Technologies
ISO 1009:1992,37.100.20 - Materials for graphic technology,,1992,ISO,actif,Informatique & Technologies
ISO 5736:1983,37.100.99 - Other standards related to graphic technology,,1983,ISO,actif,Informatique & Technologies
ISO 1112:1974,39.040.01 - Horology in general,,1974,ISO,actif,Industrie & Mécanique
ISO 764:1973,39.040.10 - Watches,,1973,ISO,actif,Industrie & Mécanique
ISO 3831:1979,39.040.20 - Clocks,,1979,ISO,actif,Industrie & Mécanique
ISO 12511:1997,39.040.99 - Other time-measuring instruments,,1997,ISO,actif,Industrie & Mécanique
ISO 8653:1986,39.060 - Jewellery,,1986,ISO,actif,Industrie & Mécanique
ISO 4081:2005,43.040.01 - Road vehicle systems in general,,2005,ISO,actif,Transport & Automobile
ISO 1185:1975,43.040.10 - Electrical and electronic equipment,,1975,ISO,actif,Transport & Automobile
ISO 7736:1984,43.040.15 - Car informatics. On board computer systems,,1984,ISO,actif,Transport & Automobile
ISO 303:1986,"43.040.20 - Lighting, signalling and warning devices",,1986,ISO,actif,Transport & Automobile
ISO 2575:1982,43.040.30 - Indicating and control devices,,1982,ISO,actif,Transport & Automobile
ISO 3006:1976,"43.040.50 - Transmissions, suspensions",,1976,ISO,actif,Transport & Automobile
ISO 3208:1974,43.040.60 - Bodies and body components,,1974,ISO,actif,Transport & Automobile
ISO 3468:1976,43.040.65 - Glazing and wiper systems,,1976,ISO,actif,Transport & Automobile
ISO 337:1981,43.040.70 - Couplings,,1981,ISO,actif,Transport & Automobile
ISO/TR 1417:1974,43.040.80 - Crash protection and restraint systems,,1974,ISO,actif,Transport & Automobile
ISO 15623:2002,43.040.99 - Other road vehicle systems,,2002,ISO,actif,Transport & Automobile
ISO 3929:1976,43.060 - Internal combustion engines for road vehicles,,1976,ISO,actif,Transport & Automobile
ISO 7575:1984,43.080 - Commercial vehicles,,1984,ISO,actif,Transport & Automobile
ISO 2416:1976,43.100 - Passenger cars. Caravans and light trailers,,1976,ISO,actif,Transport & Automobile
ISO 6469-1:2001,43.120 - Electric road vehicles,,2001,ISO,actif,Transport & Automobile
ISO 4106:1978,43.140 - Motorcycles and mopeds,,1978,ISO,actif,Transport & Automobile
ISO 4210:1982,43.150 - Cycles,,1982,ISO,actif,Transport & Automobile
ISO 8437:1989,43.160 - Special purpose vehicles,,1989,ISO,actif,Transport & Automobile
ISO 3173:1974,"43.180 - Diagnostic, maintenance and test equipment",,1974,ISO,actif,Transport & Automobile
ISO 3095:1975,45.020 - Railway engineering in general,,1975,ISO,actif,Transport & Automobile
ISO 1005-1:1982,45.060 - Railway rolling stock,,1982,ISO,actif,Transport & Automobile
ISO 5003:1980,45.080 - Rails and railway components,,1980,ISO,actif,Transport & Automobile
ISO/R 19:1956,47.020.01 - General standards related to shipbuilding and marine structures,,1956,ISO,actif,Maritime
ISO/R 154:1960,47.020.05 - Materials and components for shipbuilding,,1960,ISO,actif,Maritime
ISO 614:1976,47.020.10 - Hulls and their structure elements,,1976,ISO,actif,Maritime
ISO/R 484:1966,47.020.20 - Marine engines and propulsion systems,,1966,ISO,actif,Maritime
ISO/R 508:1966,47.020.30 - Piping systems,,1966,ISO,actif,Maritime
ISO 2333:1972,47.020.40 - Lifting and cargo handling equipment,,1972,ISO,actif,Maritime
ISO 799:1980,47.020.50 - Deck equipment and installations,,1980,ISO,actif,Maritime
IEC/PAS 60092-510:2009,47.020.60 - Electrical equipment of ships and  of marine structures,,2009,IEC,actif,Maritime
ISO 449:1979,47.020.70 - Navigation and control equipment,,1979,ISO,actif,Maritime
ISO 3827-1:1977,47.020.80 - Accommodation spaces,,1977,ISO,actif,Maritime
ISO/R 644:1967,"47.020.90 - Marine ventilation, air conditioning and heating systems",,1967,ISO,actif,Maritime
ISO 4568:1978,47.040 - Seagoing vessels,,1978,ISO,actif,Maritime
ISO 21:1983,47.060 - Inland navigation vessels,,1983,ISO,actif,Maritime
ISO/R 338:1963,47.080 - Small craft,,1963,ISO,actif,Maritime
ISO/R 103:1959,49.020 - Aircraft and space vehicles in general,,1959,ISO,actif,Aéronautique & Espace
ISO 14624-1:2003,49.025.01 - Materials for aerospace construction in general,,2003,ISO,actif,Aéronautique & Espace
ISO 8591-1:1989,49.025.20 - Aluminium,,1989,ISO,actif,Aéronautique & Espace
ISO 4095:1978,49.030.01 - Fasteners in general,,1978,ISO,actif,Aéronautique & Espace
ISO 3161:1977,49.030.10 - Screw threads,,1977,ISO,actif,Aéronautique & Espace
ISO 3185:1993,"49.030.20 - Bolts, screws, studs",,1993,ISO,actif,Aéronautique & Espace
ISO 3168:1986,49.030.30 - Nuts,,1986,ISO,actif,Aéronautique & Espace
ISO 245:1986,49.030.50 - Washers and other locking elements,,1986,ISO,actif,Aéronautique & Espace
ISO 3230:1998,49.030.60 - Rivets,,1998,ISO,actif,Aéronautique & Espace
ISO 244:1979,49.030.99 - Other fasteners,,1979,ISO,actif,Aéronautique & Espace
ISO 413:1974,49.035 - Components for aerospace construction,,1974,ISO,actif,Aéronautique & Espace
ISO 8074:1985,49.040 - Coatings and related processes used in aerospace industry,,1985,ISO,actif,Aéronautique & Espace
ISO 5843-10:1988,49.045 - Structure and structure elements,,1988,ISO,actif,Aéronautique & Espace
ISO 45:1980,49.050 - Aerospace engines and propulsion systems,,1980,ISO,actif,Aéronautique & Espace
ISO 44:1975,49.060 - Aerospace electric equipment and systems,,1975,ISO,actif,Aéronautique & Espace
ISO/R 10:1955,49.080 - Aerospace fluid systems and components,,1955,ISO,actif,Aéronautique & Espace
ISO 268:1980,49.090 - On-board equipment and instruments,,1980,ISO,actif,Aéronautique & Espace
ISO/R 837:1968,49.095 - Passenger and cabin equipment,,1968,ISO,actif,Aéronautique & Espace
ISO 4116:1980,49.120 - Cargo equipment,,1980,ISO,actif,Aéronautique & Espace
ISO 10537:2010,49.140 - Space systems and operations,,2010,ISO,actif,Aéronautique & Espace
ISO 2374:1983,53.020.01 - Lifting appliances in general,,1983,ISO,actif,Industrie & Mécanique
ISO 4301:1980,53.020.20 - Cranes,,1980,ISO,actif,Industrie & Mécanique
ISO 1834:1980,53.020.30 - Accessories for lifting equipment,,1980,ISO,actif,Industrie & Mécanique
ISO 16368:2003,53.020.99 - Other lifting equipment,,2003,ISO,actif,Industrie & Mécanique
ISO 5049-1:1980,53.040 - Continuous handling equipment,,1980,ISO,actif,Industrie & Mécanique
ISO 251:1987,53.040.20 - Components for conveyors,,1987,ISO,actif,Industrie & Mécanique
ISO 509:1996,53.060 - Industrial trucks,,1996,ISO,actif,Industrie & Mécanique
ISO 1820:1975,53.080 - Storage equipment,,1975,ISO,actif,Industrie & Mécanique
ISO 2860:1983,53.100 - Earth-moving machinery,,1983,ISO,actif,Industrie & Mécanique
ISO Guide 41:1984,55.020 - Packaging and distribution of goods in general,,1984,ISO,actif,Industrie & Mécanique
ISO 6590-1:1983,55.080 - Sacks. Bags,,1983,ISO,actif,Industrie & Mécanique
ISO/R 1115:1969,55.100 - Bottles. Pots. Jars,,1969,ISO,actif,Industrie & Mécanique
ISO 90:1977,55.120 - Cans. Tins. Tubes,,1977,ISO,actif,Industrie & Mécanique
ISO 90-3:1986,55.130 - Aerosol containers,,1986,ISO,actif,Industrie & Mécanique
ISO 13106:2014,55.140 - Barrels. Drums. Canisters,,2014,ISO,actif,Industrie & Mécanique
ISO/DTS 24533,55.180.01 - Freight distribution of goods in general,,,ISO,en cours,Industrie & Mécanique
ISO 668:1979,55.180.10 - General purpose containers,,1979,ISO,actif,Industrie & Mécanique
ISO/R 198:1961,55.180.20 - General purpose pallets,,1961,ISO,actif,Industrie & Mécanique
ISO 4115:1980,"55.180.30 - Air mode containers, pallets and nets",,1980,ISO,actif,Industrie & Mécanique
ISO 2206:1987,"55.180.40 - Complete, filled transport packages",,1987,ISO,actif,Industrie & Mécanique
ISO 4921:1993,59.020 - Processes of the textile industry,,1993,ISO,actif,Industrie & Mécanique
ISO 1973:1976,59.060 - Textile fibres,,1976,ISO,actif,Industrie & Mécanique
ISO/R 105-1:1959,59.080.01 - Textiles in general,,1959,ISO,actif,Industrie & Mécanique
ISO 2:1973,59.080.20 - Yarns,,1973,ISO,actif,Industrie & Mécanique
ISO 675:1979,59.080.30 - Textile fabrics,,1979,ISO,actif,Industrie & Mécanique
ISO 36:1999,59.080.40 - Coated fabrics,,1999,ISO,actif,Industrie & Mécanique
ISO 1140:1975,59.080.50 - Ropes,,1975,ISO,actif,Industrie & Mécanique
ISO 9862:1990,59.080.70 - Geotextiles,,1990,ISO,actif,Industrie & Mécanique
ISO 1043-2:1988,59.100.01 - Materials for the reinforcement of composites in general,,1988,ISO,actif,Industrie & Mécanique
ISO 1886:1980,59.100.10 - Textile glass materials,,1980,ISO,actif,Industrie & Mécanique
ISO 10119:1992,59.100.20 - Carbon materials,,1992,ISO,actif,Industrie & Mécanique
ISO 3799:1976,59.120 - Textile machinery,,1976,ISO,actif,Industrie & Mécanique
ISO 110:1978,59.120.20 - Winding machines and equipment,,1978,ISO,actif,Industrie & Mécanique
ISO/FDIS 15115,59.140.01 - Leather technology in general,,,ISO,en cours,Industrie & Mécanique
ISO 2820:1974,"59.140.20 - Raw skins, hides and pelts",,1974,ISO,actif,Industrie & Mécanique
ISO 2417:1972,59.140.30 - Leather and furs,,1972,ISO,actif,Industrie & Mécanique
ISO 16131:2012,59.140.99 - Other standards related to leather technology,,2012,ISO,actif,Industrie & Mécanique
